"","Day","Month","Year","Extent"
"4645",20,1,1996,14.338
"4646",21,1,1996,14.256
"4647",22,1,1996,14.373
"4648",23,1,1996,14.423
"4649",24,1,1996,14.467
"4650",25,1,1996,14.598
"4651",26,1,1996,14.405
"4652",27,1,1996,14.527
"4653",28,1,1996,14.625
"4654",29,1,1996,14.532
"4655",30,1,1996,14.653
"4656",31,1,1996,14.673
"4657",1,2,1996,14.706
"4658",2,2,1996,14.798
"4659",3,2,1996,14.803
"4660",4,2,1996,14.818
"4661",5,2,1996,14.873
"4662",6,2,1996,14.974
"4663",7,2,1996,15.058
"4664",8,2,1996,15.164
"4665",9,2,1996,15.191
"4666",10,2,1996,15.224
"4667",11,2,1996,15.174
"4668",12,2,1996,15.119
"4669",13,2,1996,15.088
"4670",14,2,1996,15.162
"4671",15,2,1996,15.235
"4672",16,2,1996,15.087
"4673",17,2,1996,15.157
"4674",18,2,1996,15.272
"4675",19,2,1996,15.319
"4676",20,2,1996,15.455
"4677",21,2,1996,15.484
"4678",22,2,1996,15.398
"4679",23,2,1996,15.406
"4680",24,2,1996,15.386
"4681",25,2,1996,15.301
"4682",26,2,1996,15.234
"4683",27,2,1996,15.2
"4684",28,2,1996,15.218
"4685",29,2,1996,15.186
"4686",1,3,1996,15.23
"4687",2,3,1996,15.232
"4688",3,3,1996,15.277
"4689",4,3,1996,15.245
"4690",5,3,1996,15.284
"4691",6,3,1996,15.326
"4692",7,3,1996,15.334
"4693",8,3,1996,15.337
"4694",9,3,1996,15.259
"4695",10,3,1996,15.273
"4696",11,3,1996,15.214
"4697",12,3,1996,15.202
"4698",13,3,1996,15.214
"4699",14,3,1996,15.169
"4700",15,3,1996,15.188
"4701",16,3,1996,15.118
"4702",17,3,1996,15.07
"4703",18,3,1996,15.021
"4704",19,3,1996,14.997
"4705",20,3,1996,15.007
"4706",21,3,1996,15.047
"4707",22,3,1996,15.086
"4708",23,3,1996,14.998
"4709",24,3,1996,14.966
"4710",25,3,1996,14.895
"4711",26,3,1996,14.925
"4712",27,3,1996,14.916
"4713",28,3,1996,14.976
"4714",29,3,1996,15.006
"4715",30,3,1996,15.016
"4716",31,3,1996,14.979
"4717",1,4,1996,14.827
"4718",2,4,1996,14.7
"4719",3,4,1996,14.63
"4720",4,4,1996,14.534
"4721",5,4,1996,14.476
"4722",6,4,1996,14.404
"4723",7,4,1996,14.373
"4724",8,4,1996,14.343
"4725",9,4,1996,14.35
"4726",10,4,1996,14.359
"4727",11,4,1996,14.324
"4728",12,4,1996,14.299
"4729",13,4,1996,14.268
"4730",14,4,1996,14.245
"4731",15,4,1996,14.213
"4732",16,4,1996,14.16
"4733",17,4,1996,14.128
"4734",18,4,1996,14.126
"4735",19,4,1996,14.109
"4736",20,4,1996,14.071
"4737",21,4,1996,14.106
"4738",22,4,1996,14.102
"4739",23,4,1996,14.097
"4740",24,4,1996,14.093
"4741",25,4,1996,13.991
"4742",26,4,1996,13.969
"4743",27,4,1996,13.916
"4744",28,4,1996,13.885
"4745",29,4,1996,13.759
"4746",30,4,1996,13.619
"4747",1,5,1996,13.547
"4748",2,5,1996,13.541
"4749",3,5,1996,13.539
"4750",4,5,1996,13.516
"4751",5,5,1996,13.49
"4752",6,5,1996,13.43
"4753",7,5,1996,13.312
"4754",8,5,1996,13.329
"4755",9,5,1996,13.307
"4756",10,5,1996,13.281
"4757",11,5,1996,13.165
"4758",12,5,1996,13.1
"4759",13,5,1996,13.079
"4760",14,5,1996,13.051
"4761",15,5,1996,13.017
"4762",16,5,1996,13.045
"4763",17,5,1996,13.039
"4764",18,5,1996,13.06
"4765",19,5,1996,13.021
"4766",20,5,1996,13.05
"4767",21,5,1996,13.009
"4768",22,5,1996,12.938
"4769",23,5,1996,12.934
"4770",24,5,1996,12.881
"4771",25,5,1996,12.841
"4772",26,5,1996,12.783
"4773",27,5,1996,12.758
"4774",28,5,1996,12.814
"4775",29,5,1996,12.76
"4776",30,5,1996,12.668
"4777",31,5,1996,12.626
"4778",1,6,1996,12.494
"4779",2,6,1996,12.486
"4780",3,6,1996,12.439
"4781",4,6,1996,12.419
"4782",5,6,1996,12.39
"4783",6,6,1996,12.391
"4784",7,6,1996,12.344
"4785",8,6,1996,12.311
"4786",9,6,1996,12.26
"4787",10,6,1996,12.239
"4788",11,6,1996,12.236
"4789",12,6,1996,12.203
"4790",13,6,1996,12.199
"4791",14,6,1996,12.179
"4792",15,6,1996,12.145
"4793",16,6,1996,12.115
"4794",17,6,1996,12.068
"4795",18,6,1996,12.025
"4796",19,6,1996,12
"4797",20,6,1996,11.997
"4798",21,6,1996,11.989
"4799",22,6,1996,11.932
"4800",23,6,1996,11.843
"4801",24,6,1996,11.82
"4802",25,6,1996,11.795
"4803",26,6,1996,11.727
"4804",27,6,1996,11.688
"4805",28,6,1996,11.63
"4806",29,6,1996,11.58
"4807",30,6,1996,11.571
"4808",1,7,1996,11.269
"4809",2,7,1996,11.24
"4810",3,7,1996,11.178
"4811",4,7,1996,11.154
"4812",5,7,1996,11.06
"4813",6,7,1996,10.986
"4814",7,7,1996,10.891
"4815",8,7,1996,10.886
"4816",9,7,1996,10.842
"4817",10,7,1996,10.751
"4818",11,7,1996,10.649
"4819",12,7,1996,10.476
"4820",13,7,1996,10.375
"4821",14,7,1996,10.264
"4822",15,7,1996,10.217
"4823",16,7,1996,10.178
"4824",17,7,1996,10.172
"4825",18,7,1996,10.016
"4826",19,7,1996,9.996
"4827",20,7,1996,9.854
"4828",21,7,1996,9.7
"4829",22,7,1996,9.63
"4830",23,7,1996,9.544
"4831",24,7,1996,9.487
"4832",25,7,1996,9.385
"4833",26,7,1996,9.325
"4834",27,7,1996,9.284
"4835",28,7,1996,9.19
"4836",29,7,1996,9.101
"4837",30,7,1996,9.03
"4838",31,7,1996,8.962
"4839",1,8,1996,8.925
"4840",2,8,1996,8.844
"4841",3,8,1996,8.792
"4842",4,8,1996,8.723
"4843",5,8,1996,8.661
"4844",6,8,1996,8.708
"4845",7,8,1996,8.642
"4846",8,8,1996,8.621
"4847",9,8,1996,8.544
"4848",10,8,1996,8.491
"4849",11,8,1996,8.415
"4850",12,8,1996,8.378
"4851",13,8,1996,8.348
"4852",14,8,1996,8.247
"4853",15,8,1996,8.196
"4854",16,8,1996,8.163
"4855",17,8,1996,8.172
"4856",18,8,1996,8.031
"4857",19,8,1996,8.041
"4858",20,8,1996,7.995
"4859",21,8,1996,7.945
"4860",22,8,1996,7.918
"4861",23,8,1996,7.878
"4862",24,8,1996,7.822
"4863",25,8,1996,7.752
"4864",26,8,1996,7.636
"4865",27,8,1996,7.628
"4866",28,8,1996,7.614
"4867",29,8,1996,7.489
"4868",30,8,1996,7.496
"4869",31,8,1996,7.479
"4870",1,9,1996,7.356
"4871",2,9,1996,7.307
"4872",3,9,1996,7.243
"4873",4,9,1996,7.245
"4874",5,9,1996,7.198
"4875",6,9,1996,7.218
"4876",7,9,1996,7.242
"4877",8,9,1996,7.194
"4878",9,9,1996,7.165
"4879",10,9,1996,7.147
"4880",11,9,1996,7.207
"4881",12,9,1996,7.276
"4882",13,9,1996,7.393
"4883",14,9,1996,7.418
"4884",15,9,1996,7.484
"4885",16,9,1996,7.53
"4886",17,9,1996,7.531
"4887",18,9,1996,7.618
"4888",19,9,1996,7.691
"4889",20,9,1996,7.778
"4890",21,9,1996,7.863
"4891",22,9,1996,7.839
"4892",23,9,1996,7.871
"4893",24,9,1996,7.901
"4894",25,9,1996,7.954
"4895",26,9,1996,8.099
"4896",27,9,1996,8.211
"4897",28,9,1996,8.194
"4898",29,9,1996,8.172
"4899",30,9,1996,8.131
"4900",1,10,1996,8.279
"4901",2,10,1996,8.318
"4902",3,10,1996,8.303
"4903",4,10,1996,8.355
"4904",5,10,1996,8.464
"4905",6,10,1996,8.653
"4906",7,10,1996,8.746
"4907",8,10,1996,8.861
"4908",9,10,1996,8.88
"4909",10,10,1996,8.937
"4910",11,10,1996,8.957
"4911",12,10,1996,9.018
"4912",13,10,1996,9.134
"4913",14,10,1996,9.107
"4914",15,10,1996,9.182
"4915",16,10,1996,9.287
"4916",17,10,1996,9.277
"4917",18,10,1996,9.315
"4918",19,10,1996,9.415
"4919",20,10,1996,9.446
"4920",21,10,1996,9.434
"4921",22,10,1996,9.448
"4922",23,10,1996,9.576
"4923",24,10,1996,9.624
"4924",25,10,1996,9.646
"4925",26,10,1996,9.641
"4926",27,10,1996,9.691
"4927",28,10,1996,9.743
"4928",29,10,1996,9.689
"4929",30,10,1996,9.745
"4930",31,10,1996,9.819
"4931",1,11,1996,9.812
"4932",2,11,1996,9.845
"4933",3,11,1996,9.795
"4934",4,11,1996,9.846
"4935",5,11,1996,9.842
"4936",6,11,1996,9.895
"4937",7,11,1996,9.995
"4938",8,11,1996,9.972
"4939",9,11,1996,9.978
"4940",10,11,1996,10.021
"4941",11,11,1996,9.98
"4942",12,11,1996,10.084
"4943",13,11,1996,10.182
"4944",14,11,1996,10.319
"4945",15,11,1996,10.32
"4946",16,11,1996,10.182
"4947",17,11,1996,10.284
"4948",18,11,1996,10.403
"4949",19,11,1996,10.486
"4950",20,11,1996,10.537
"4951",21,11,1996,10.693
"4952",22,11,1996,10.721
"4953",23,11,1996,10.827
"4954",24,11,1996,10.853
"4955",25,11,1996,10.896
"4956",26,11,1996,11.092
"4957",27,11,1996,11.109
"4958",28,11,1996,11.242
"4959",29,11,1996,11.391
"4960",30,11,1996,11.449
"4961",1,12,1996,11.605
"4962",2,12,1996,11.735
"4963",3,12,1996,11.751
"4964",4,12,1996,11.991
"4965",5,12,1996,12.125
"4966",6,12,1996,12.177
"4967",7,12,1996,12.228
"4968",8,12,1996,12.342
"4969",9,12,1996,12.373
"4970",10,12,1996,12.356
"4971",11,12,1996,12.483
"4972",12,12,1996,12.644
"4973",13,12,1996,12.766
"4974",14,12,1996,12.878
"4975",15,12,1996,12.832
"4976",16,12,1996,12.944
"4977",17,12,1996,13.006
"4978",18,12,1996,13.106
"4979",19,12,1996,13.161
"4980",20,12,1996,13.194
"4981",21,12,1996,13.316
"4982",22,12,1996,13.3
"4983",23,12,1996,13.429
"4984",24,12,1996,13.597
"4985",25,12,1996,13.63
"4986",26,12,1996,13.613
"4987",27,12,1996,13.561
"4988",28,12,1996,13.546
"4989",29,12,1996,13.653
"4990",30,12,1996,13.704
"4991",31,12,1996,13.653
"4992",1,1,1997,13.657
"4993",2,1,1997,13.801
"4994",3,1,1997,13.837
"4995",4,1,1997,13.864
"4996",5,1,1997,14.016
"4997",6,1,1997,14.139
"4998",7,1,1997,14.188
"4999",8,1,1997,14.321
"5000",9,1,1997,14.258
"5001",10,1,1997,14.238
"5002",11,1,1997,14.257
"5003",12,1,1997,14.323
"5004",13,1,1997,14.417
"5005",14,1,1997,14.336
"5006",15,1,1997,14.334
"5007",16,1,1997,14.347
"5008",17,1,1997,14.42
"5009",18,1,1997,14.565
"5010",19,1,1997,14.592
"5011",20,1,1997,14.666
"5012",21,1,1997,14.637
"5013",22,1,1997,14.686
"5014",23,1,1997,14.752
"5015",24,1,1997,14.719
"5016",25,1,1997,14.756
"5017",26,1,1997,14.789
"5018",27,1,1997,14.7
"5019",28,1,1997,14.707
"5020",29,1,1997,14.81
"5021",30,1,1997,14.872
"5022",31,1,1997,14.938
"5023",1,2,1997,15.013
"5024",2,2,1997,15.051
"5025",3,2,1997,15.194
"5026",4,2,1997,15.287
"5027",5,2,1997,15.303
"5028",6,2,1997,15.369
"5029",7,2,1997,15.394
"5030",8,2,1997,15.418
"5031",9,2,1997,15.377
"5032",10,2,1997,15.452
"5033",11,2,1997,15.461
"5034",12,2,1997,15.418
"5035",13,2,1997,15.499
"5036",14,2,1997,15.509
"5037",15,2,1997,15.574
"5038",16,2,1997,15.649
"5039",17,2,1997,15.65
"5040",18,2,1997,15.635
"5041",19,2,1997,15.5
"5042",20,2,1997,15.481
"5043",21,2,1997,15.538
"5044",22,2,1997,15.533
"5045",23,2,1997,15.466
"5046",24,2,1997,15.496
"5047",25,2,1997,15.447
"5048",26,2,1997,15.41
"5049",27,2,1997,15.469
"5050",28,2,1997,15.635
"5051",1,3,1997,15.578
"5052",2,3,1997,15.617
"5053",3,3,1997,15.406
"5054",4,3,1997,15.353
"5055",5,3,1997,15.333
"5056",6,3,1997,15.379
"5057",7,3,1997,15.372
"5058",8,3,1997,15.361
"5059",9,3,1997,15.323
"5060",10,3,1997,15.342
"5061",11,3,1997,15.386
"5062",12,3,1997,15.408
"5063",13,3,1997,15.519
"5064",14,3,1997,15.488
"5065",15,3,1997,15.505
"5066",16,3,1997,15.504
"5067",17,3,1997,15.567
"5068",18,3,1997,15.597
"5069",19,3,1997,15.6
"5070",20,3,1997,15.684
"5071",21,3,1997,15.66
"5072",22,3,1997,15.556
"5073",23,3,1997,15.645
"5074",24,3,1997,15.623
"5075",25,3,1997,15.63
"5076",26,3,1997,15.554
"5077",27,3,1997,15.324
"5078",28,3,1997,15.24
"5079",29,3,1997,15.282
"5080",30,3,1997,15.333
"5081",31,3,1997,15.324
"5082",1,4,1997,15.206
"5083",2,4,1997,15.216
"5084",3,4,1997,15.174
"5085",4,4,1997,15.077
"5086",5,4,1997,15.062
"5087",6,4,1997,15.093
"5088",7,4,1997,15.154
"5089",8,4,1997,15.072
"5090",9,4,1997,14.92
"5091",10,4,1997,14.786
"5092",11,4,1997,14.734
"5093",12,4,1997,14.606
"5094",13,4,1997,14.617
"5095",14,4,1997,14.527
"5096",15,4,1997,14.5
"5097",16,4,1997,14.43
"5098",17,4,1997,14.334
"5099",18,4,1997,14.301
"5100",19,4,1997,14.271
"5101",20,4,1997,14.245
"5102",21,4,1997,14.243
"5103",22,4,1997,14.207
"5104",23,4,1997,14.186
"5105",24,4,1997,14.145
"5106",25,4,1997,14.18
"5107",26,4,1997,14.145
"5108",27,4,1997,14.157
"5109",28,4,1997,14.152
"5110",29,4,1997,14.118
"5111",30,4,1997,14.033
"5112",1,5,1997,13.906
"5113",2,5,1997,13.877
"5114",3,5,1997,13.829
"5115",4,5,1997,13.862
"5116",5,5,1997,13.791
"5117",6,5,1997,13.794
"5118",7,5,1997,13.688
"5119",8,5,1997,13.556
"5120",9,5,1997,13.497
"5121",10,5,1997,13.522
"5122",11,5,1997,13.458
"5123",12,5,1997,13.387
"5124",13,5,1997,13.315
"5125",14,5,1997,13.282
"5126",15,5,1997,13.193
"5127",16,5,1997,13.154
"5128",17,5,1997,13.055
"5129",18,5,1997,12.965
"5130",19,5,1997,13.022
"5131",20,5,1997,12.88
"5132",21,5,1997,12.762
"5133",22,5,1997,12.772
"5134",23,5,1997,12.787
"5135",24,5,1997,12.753
"5136",25,5,1997,12.721
"5137",26,5,1997,12.711
"5138",27,5,1997,12.675
"5139",28,5,1997,12.611
"5140",29,5,1997,12.607
"5141",30,5,1997,12.578
"5142",31,5,1997,12.482
"5143",1,6,1997,12.29
"5144",2,6,1997,12.285
"5145",3,6,1997,12.283
"5146",4,6,1997,12.219
"5147",5,6,1997,12.23
"5148",6,6,1997,12.206
"5149",7,6,1997,12.213
"5150",8,6,1997,12.248
"5151",9,6,1997,12.2
"5152",10,6,1997,12.167
"5153",11,6,1997,12.042
"5154",12,6,1997,12.01
"5155",13,6,1997,11.974
"5156",14,6,1997,11.968
"5157",15,6,1997,11.873
"5158",16,6,1997,11.811
"5159",17,6,1997,11.691
"5160",18,6,1997,11.664
"5161",19,6,1997,11.583
"5162",20,6,1997,11.513
"5163",21,6,1997,11.459
"5164",22,6,1997,11.397
"5165",23,6,1997,11.352
"5166",24,6,1997,11.34
"5167",25,6,1997,11.276
"5168",26,6,1997,11.148
"5169",27,6,1997,11.054
"5170",28,6,1997,10.968
"5171",29,6,1997,10.878
"5172",30,6,1997,10.809
"5173",1,7,1997,10.667
"5174",2,7,1997,10.577
"5175",3,7,1997,10.544
"5176",4,7,1997,10.484
"5177",5,7,1997,10.383
"5178",6,7,1997,10.322
"5179",7,7,1997,10.221
"5180",8,7,1997,10.132
"5181",9,7,1997,10.081
"5182",10,7,1997,9.948
"5183",11,7,1997,9.722
"5184",12,7,1997,9.735
"5185",13,7,1997,9.652
"5186",14,7,1997,9.512
"5187",15,7,1997,9.37
"5188",16,7,1997,9.322
"5189",17,7,1997,9.319
"5190",18,7,1997,9.233
"5191",19,7,1997,9.101
"5192",20,7,1997,9.088
"5193",21,7,1997,9.037
"5194",22,7,1997,8.949
"5195",23,7,1997,8.751
"5196",24,7,1997,8.696
"5197",25,7,1997,8.553
"5198",26,7,1997,8.542
"5199",27,7,1997,8.53
"5200",28,7,1997,8.543
"5201",29,7,1997,8.39
"5202",30,7,1997,8.252
"5203",31,7,1997,8.08
"5204",1,8,1997,7.979
"5205",2,8,1997,7.913
"5206",3,8,1997,7.863
"5207",4,8,1997,7.755
"5208",5,8,1997,7.78
"5209",6,8,1997,7.701
"5210",7,8,1997,7.577
"5211",8,8,1997,7.533
"5212",9,8,1997,7.486
"5213",10,8,1997,7.367
"5214",11,8,1997,7.399
"5215",12,8,1997,7.345
"5216",13,8,1997,7.296
"5217",14,8,1997,7.343
"5218",15,8,1997,7.315
"5219",16,8,1997,7.275
"5220",17,8,1997,7.239
"5221",18,8,1997,7.204
"5222",19,8,1997,7.242
"5223",20,8,1997,7.147
"5224",21,8,1997,7.185
"5225",22,8,1997,7.224
"5226",23,8,1997,7.151
"5227",24,8,1997,7.012
"5228",25,8,1997,6.906
"5229",26,8,1997,6.822
"5230",27,8,1997,6.806
"5231",28,8,1997,6.774
"5232",29,8,1997,6.741
"5233",30,8,1997,6.722
"5234",31,8,1997,6.734
"5235",1,9,1997,6.671
"5236",2,9,1997,6.628
"5237",3,9,1997,6.602
"5238",4,9,1997,6.632
"5239",5,9,1997,6.684
"5240",6,9,1997,6.661
"5241",7,9,1997,6.707
"5242",8,9,1997,6.69
"5243",9,9,1997,6.663
"5244",10,9,1997,6.701
"5245",11,9,1997,6.702
"5246",12,9,1997,6.658
"5247",13,9,1997,6.686
"5248",14,9,1997,6.686
"5249",15,9,1997,6.678
"5250",16,9,1997,6.654
"5251",17,9,1997,6.644
"5252",18,9,1997,6.645
"5253",19,9,1997,6.623
"5254",20,9,1997,6.612
"5255",21,9,1997,6.661
"5256",22,9,1997,6.617
"5257",23,9,1997,6.624
"5258",24,9,1997,6.671
"5259",25,9,1997,6.737
"5260",26,9,1997,6.72
"5261",27,9,1997,6.759
"5262",28,9,1997,6.797
"5263",29,9,1997,6.894
"5264",30,9,1997,6.883
"5265",1,10,1997,7.066
"5266",2,10,1997,7.108
"5267",3,10,1997,7.223
"5268",4,10,1997,7.339
"5269",5,10,1997,7.425
"5270",6,10,1997,7.367
"5271",7,10,1997,7.422
"5272",8,10,1997,7.531
"5273",9,10,1997,7.739
"5274",10,10,1997,7.814
"5275",11,10,1997,7.805
"5276",12,10,1997,7.95
"5277",13,10,1997,8.109
"5278",14,10,1997,8.322
"5279",15,10,1997,8.263
"5280",16,10,1997,8.312
"5281",17,10,1997,8.433
"5282",18,10,1997,8.516
"5283",19,10,1997,8.562
"5284",20,10,1997,8.648
"5285",21,10,1997,8.788
"5286",22,10,1997,8.921
"5287",23,10,1997,8.891
"5288",24,10,1997,9.048
"5289",25,10,1997,9.126
"5290",26,10,1997,9.244
"5291",27,10,1997,9.334
"5292",28,10,1997,9.407
"5293",29,10,1997,9.472
"5294",30,10,1997,9.57
"5295",31,10,1997,9.678
"5296",1,11,1997,9.788
"5297",2,11,1997,9.797
"5298",3,11,1997,9.907
"5299",4,11,1997,9.936
"5300",5,11,1997,10.013
"5301",6,11,1997,10.13
"5302",7,11,1997,10.108
"5303",8,11,1997,10.158
"5304",9,11,1997,10.292
"5305",10,11,1997,10.358
"5306",11,11,1997,10.425
"5307",12,11,1997,10.455
"5308",13,11,1997,10.504
"5309",14,11,1997,10.687
"5310",15,11,1997,10.576
"5311",16,11,1997,10.578
"5312",17,11,1997,10.572
"5313",18,11,1997,10.713
"5314",19,11,1997,10.77
"5315",20,11,1997,10.824
"5316",21,11,1997,10.89
"5317",22,11,1997,10.977
"5318",23,11,1997,11.015
"5319",24,11,1997,11.155
"5320",25,11,1997,11.288
"5321",26,11,1997,11.473
"5322",27,11,1997,11.618
"5323",28,11,1997,11.747
"5324",29,11,1997,11.827
"5325",30,11,1997,11.944
"5326",1,12,1997,12.249
"5327",2,12,1997,12.34
"5328",3,12,1997,12.287
"5329",4,12,1997,12.343
"5330",5,12,1997,12.44
"5331",6,12,1997,12.515
"5332",7,12,1997,12.526
"5333",8,12,1997,12.728
"5334",9,12,1997,12.745
"5335",10,12,1997,12.72
"5336",11,12,1997,12.786
"5337",12,12,1997,12.712
"5338",13,12,1997,12.786
"5339",14,12,1997,12.899
"5340",15,12,1997,12.979
"5341",16,12,1997,13.035
"5342",17,12,1997,13.097
"5343",18,12,1997,13.168
"5344",19,12,1997,13.25
"5345",20,12,1997,13.343
"5346",21,12,1997,13.328
"5347",22,12,1997,13.4
"5348",23,12,1997,13.443
"5349",24,12,1997,13.579
"5350",25,12,1997,13.659
"5351",26,12,1997,13.695
"5352",27,12,1997,13.723
"5353",28,12,1997,13.812
"5354",29,12,1997,13.83
"5355",30,12,1997,14.002
"5356",31,12,1997,13.943
"5357",1,1,1998,14.025
"5358",2,1,1998,14.097
"5359",3,1,1998,14.262
"5360",4,1,1998,14.277
"5361",5,1,1998,14.217
"5362",6,1,1998,14.263
"5363",7,1,1998,14.304
"5364",8,1,1998,14.321
"5365",9,1,1998,14.46
"5366",10,1,1998,14.465
"5367",11,1,1998,14.467
"5368",12,1,1998,14.483
"5369",13,1,1998,14.568
"5370",14,1,1998,14.672
"5371",15,1,1998,14.709
"5372",16,1,1998,14.688
"5373",17,1,1998,14.732
"5374",18,1,1998,14.801
"5375",19,1,1998,14.81
"5376",20,1,1998,14.93
"5377",21,1,1998,14.897
"5378",22,1,1998,14.936
"5379",23,1,1998,14.96
"5380",24,1,1998,14.987
"5381",25,1,1998,15.107
"5382",26,1,1998,15.185
"5383",27,1,1998,15.183
"5384",28,1,1998,15.251
"5385",29,1,1998,15.375
"5386",30,1,1998,15.425
"5387",31,1,1998,15.479
"5388",1,2,1998,15.512
"5389",2,2,1998,15.58
"5390",3,2,1998,15.664
"5391",4,2,1998,15.663
"5392",5,2,1998,15.658
"5393",6,2,1998,15.661
"5394",7,2,1998,15.642
"5395",8,2,1998,15.62
"5396",9,2,1998,15.572
"5397",10,2,1998,15.581
"5398",11,2,1998,15.57
"5399",12,2,1998,15.592
"5400",13,2,1998,15.676
"5401",14,2,1998,15.697
"5402",15,2,1998,15.629
"5403",16,2,1998,15.648
"5404",17,2,1998,15.704
"5405",18,2,1998,15.846
"5406",19,2,1998,15.841
"5407",20,2,1998,15.904
"5408",21,2,1998,15.94
"5409",22,2,1998,15.925
"5410",23,2,1998,15.985
"5411",24,2,1998,15.982
"5412",25,2,1998,16.07
"5413",26,2,1998,16.032
"5414",27,2,1998,15.904
"5415",28,2,1998,15.785
"5416",1,3,1998,15.786
"5417",2,3,1998,15.738
"5418",3,3,1998,15.741
"5419",4,3,1998,15.711
"5420",5,3,1998,15.702
"5421",6,3,1998,15.74
"5422",7,3,1998,15.753
"5423",8,3,1998,15.785
"5424",9,3,1998,15.835
"5425",10,3,1998,15.791
"5426",11,3,1998,15.755
"5427",12,3,1998,15.704
"5428",13,3,1998,15.681
"5429",14,3,1998,15.639
"5430",15,3,1998,15.681
"5431",16,3,1998,15.565
"5432",17,3,1998,15.562
"5433",18,3,1998,15.602
"5434",19,3,1998,15.577
"5435",20,3,1998,15.621
"5436",21,3,1998,15.438
"5437",22,3,1998,15.405
"5438",23,3,1998,15.355
"5439",24,3,1998,15.363
"5440",25,3,1998,15.356
"5441",26,3,1998,15.423
"5442",27,3,1998,15.45
"5443",28,3,1998,15.445
"5444",29,3,1998,15.506
"5445",30,3,1998,15.381
"5446",31,3,1998,15.45
"5447",1,4,1998,15.37
"5448",2,4,1998,15.434
"5449",3,4,1998,15.436
"5450",4,4,1998,15.465
"5451",5,4,1998,15.376
"5452",6,4,1998,15.34
"5453",7,4,1998,15.268
"5454",8,4,1998,15.269
"5455",9,4,1998,15.29
"5456",10,4,1998,15.175
"5457",11,4,1998,15.029
"5458",12,4,1998,14.979
"5459",13,4,1998,14.962
"5460",14,4,1998,14.942
"5461",15,4,1998,14.869
"5462",16,4,1998,14.824
"5463",17,4,1998,14.862
"5464",18,4,1998,14.826
"5465",19,4,1998,14.746
"5466",20,4,1998,14.685
"5467",21,4,1998,14.619
"5468",22,4,1998,14.594
"5469",23,4,1998,14.535
"5470",24,4,1998,14.477
"5471",25,4,1998,14.477
"5472",26,4,1998,14.416
"5473",27,4,1998,14.415
"5474",28,4,1998,14.395
"5475",29,4,1998,14.381
"5476",30,4,1998,14.302
"5477",1,5,1998,14.157
"5478",2,5,1998,14.168
"5479",3,5,1998,14.184
"5480",4,5,1998,14.142
"5481",5,5,1998,14.091
"5482",6,5,1998,14.064
"5483",7,5,1998,14.051
"5484",8,5,1998,14.096
"5485",9,5,1998,14.01
"5486",10,5,1998,13.991
"5487",11,5,1998,13.967
"5488",12,5,1998,13.902
"5489",13,5,1998,13.853
"5490",14,5,1998,13.795
"5491",15,5,1998,13.753
"5492",16,5,1998,13.582
"5493",17,5,1998,13.509
"5494",18,5,1998,13.454
"5495",19,5,1998,13.361
"5496",20,5,1998,13.369
"5497",21,5,1998,13.299
"5498",22,5,1998,13.284
"5499",23,5,1998,13.271
"5500",24,5,1998,13.186
"5501",25,5,1998,13.133
"5502",26,5,1998,13.058
"5503",27,5,1998,13.003
"5504",28,5,1998,12.943
"5505",29,5,1998,12.903
"5506",30,5,1998,12.881
"5507",31,5,1998,12.825
"5508",1,6,1998,12.638
"5509",2,6,1998,12.603
"5510",3,6,1998,12.535
"5511",4,6,1998,12.463
"5512",5,6,1998,12.443
"5513",6,6,1998,12.347
"5514",7,6,1998,12.257
"5515",8,6,1998,12.195
"5516",9,6,1998,12.232
"5517",10,6,1998,12.138
"5518",11,6,1998,12.081
"5519",12,6,1998,12.037
"5520",13,6,1998,11.935
"5521",14,6,1998,11.877
"5522",15,6,1998,11.803
"5523",16,6,1998,11.752
"5524",17,6,1998,11.661
"5525",18,6,1998,11.59
"5526",19,6,1998,11.545
"5527",20,6,1998,11.437
"5528",21,6,1998,11.346
"5529",22,6,1998,11.271
"5530",23,6,1998,11.153
"5531",24,6,1998,11.066
"5532",25,6,1998,10.994
"5533",26,6,1998,10.945
"5534",27,6,1998,10.848
"5535",28,6,1998,10.73
"5536",29,6,1998,10.662
"5537",30,6,1998,10.587
"5538",1,7,1998,10.365
"5539",2,7,1998,10.36
"5540",3,7,1998,10.293
"5541",4,7,1998,10.25
"5542",5,7,1998,10.188
"5543",6,7,1998,10.101
"5544",7,7,1998,10.041
"5545",8,7,1998,9.99
"5546",9,7,1998,9.929
"5547",10,7,1998,9.82
"5548",11,7,1998,9.699
"5549",12,7,1998,9.688
"5550",13,7,1998,9.655
"5551",14,7,1998,9.634
"5552",15,7,1998,9.523
"5553",16,7,1998,9.414
"5554",17,7,1998,9.318
"5555",18,7,1998,9.275
"5556",19,7,1998,9.215
"5557",20,7,1998,9.144
"5558",21,7,1998,9.037
"5559",22,7,1998,8.972
"5560",23,7,1998,8.889
"5561",24,7,1998,8.812
"5562",25,7,1998,8.727
"5563",26,7,1998,8.72
"5564",27,7,1998,8.71
"5565",28,7,1998,8.621
"5566",29,7,1998,8.577
"5567",30,7,1998,8.493
"5568",31,7,1998,8.41
"5569",1,8,1998,8.309
"5570",2,8,1998,8.201
"5571",3,8,1998,8.243
"5572",4,8,1998,8.198
"5573",5,8,1998,8.146
"5574",6,8,1998,8.056
"5575",7,8,1998,8.002
"5576",8,8,1998,7.94
